1747377375,55,female,537,10,20,5,1.0,nyhederne.tv2.dk,googleads.g.doubleclick.net,finans.tv2.dk
1753280056,25,female,435,10,5,5,0.5,ams1.ib.adnxs.com,ad.yieldmanager.com,map.krak.dk
1759680556,55,female,521,25,20,20,1.0,www.bt.dk,afe2.specificclick.net,entertainment.dk.msn.com
1777539166,35,female,19,5,5,25,4.0,www.b.dk,www.bt.dk,afe2.specificclick.net
1792666816,35,female,309,15,5,5,0.5,eas8.emediate.eu,afe2.specificclick.net,ams1.ib.adnxs.com
1792674031,45,female,508,15,15,10,0.5,www.gratisspil.dk,view.atdmt.com,afe2.specificclick.net
1794312585,55,female,527,10,20,10,1.0,googleads.g.doubleclick.net,www.dk-kogebogen.dk,d5p.de17a.com
1796208661,55,female,503,10,10,5,0.5,www.familiejournal.dk,www.degulesider.dk,person.eniro.dk
1796959426,55,female,538,15,10,5,0.5,www.dk-kogebogen.dk,www.familiejournal.dk,nyhederne.tv2.dk
1801216891,15,female,530,15,25,15,1.0,tv2.dk,nyhederne.tv2.dk,e2.emediate.se
1818635835,35,female,165,5,5,5,0.5,www.golf.dk,www.flatpanels.dk,www.pricerunner.dk
1826820465,25,female,193,10,5,5,0.5,politiken.dk,www.bt.dk,ekstrabladet.dk
1845658005,45,female,337,0,5,0,0.5,www.rejseplanen.dk,www.spismed.net,afe2.specificclick.net
1883420775,55,female,359,5,10,5,0.5,www.idenyt.dk,ekstrabladet.dk,fynskemedieradmin.adservinginternational.com
1886009821,55,female,433,10,5,0,0.5,nyhederne.tv2.dk,tv2.dk,e2.emediate.se
1886506185,45,female,388,10,20,15,1.0,vejret.tv2.dk,googleads.g.doubleclick.net,www.dmi.dk
1891348261,45,female,461,15,20,15,1.0,ekstrabladet.dk,www.bold.dk,ams1.ib.adnxs.com
1894390156,25,female,306,5,15,5,1.0,www.rejseliv.dk,googleads.g.doubleclick.net,www.b.dk
1910177145,25,female,261,5,5,0,0.5,ad.doubleclick.net,www.idenyt.dk,facebook.com
1910713275,35,female,546,20,35,30,1.5,optimized-by.rubiconproject.com,d5p.de17a.com,ekstrabladet.dk
1917859096,25,female,389,5,10,5,0.5,www.degulesider.dk,facebook.com,googleads.g.doubleclick.net
1965572835,55,female,534,10,15,5,0.5,fynskemedieradmin.adservinginternational.com,www.bilbasen.dk,googleads.g.doubleclick.net
2002381275,45,female,533,5,15,0,0.5,ekstrabladet.dk,ams1.ib.adnxs.com,www.altfordamerne.dk
2019589036,45,female,303,20,15,25,1.5,exch-eu.atdmt.com,ams1.ib.adnxs.com,afe2.specificclick.net
2021661586,25,female,399,15,15,15,1.0,ekstrabladet.dk,www.krak.dk,afe2.specificclick.net
2022944401,35,female,439,10,10,5,0.5,ad.doubleclick.net,facebook.com,www.dk-kogebogen.dk
2036025181,25,female,264,5,10,5,0.5,ad.doubleclick.net,googleads.g.doubleclick.net,www.q.dk
2045805751,25,female,192,10,10,10,1.0,www.bt.dk,tv2.dk,sporten.tv2.dk
2065977001,45,female,529,20,35,30,1.5,ekstrabladet.dk,jyllands-posten.dk,politiken.dk
2072400255,45,female,288,15,20,30,2.0,www.bt.dk,ekstrabladet.dk,afe2.specificclick.net
2083800405,25,female,377,5,10,0,0.5,www.dmi.dk,vejret.tv2.dk,www.krak.dk
2088028935,35,female,283,5,5,0,0.5,woman.dk,eas4.emediate.eu,jyllands-posten.dk
2093104755,45,female,518,10,20,10,1.0,www.altfordamerne.dk,afe2.specificclick.net,politiken.dk
2113962736,25,female,413,10,20,10,1.0,tv2.dk,nyhederne.tv2.dk,e2.emediate.se
2120307196,55,female,527,15,15,10,0.5,nyhederne.tv2.dk,tvtid.tv2.dk,e2.emediate.se
2138197066,25,female,474,10,10,5,0.5,ekstrabladet.dk,googleads.g.doubleclick.net,x2.vindicosuite.com
144115188076854735,unknown,female,395,15,15,15,1.0,ekstrabladet.dk,www.tvguide.dk,aka-cdn-ns.adtech.de
144115188077087805,25,female,162,10,10,15,1.5,ams1.ib.adnxs.com,politiken.dk,googleads.g.doubleclick.net
144115188080520195,45,female,481,10,20,10,1.0,www.dk-kogebogen.dk,jv.adservinginternational.com,afe2.specificclick.net
144115188087543885,35,female,241,15,10,15,1.0,politiken.dk,www.bt.dk,ekstrabladet.dk
144115188088044285,55,female,216,0,5,0,0.5,googleads.g.doubleclick.net,til-boern.dba.dk,www.dba.dk
144115188116127259,45,female,525,20,10,10,0.5,borsen.dk,www.euroinvestor.dk,afe2.specificclick.net
